Subway Surfers	schlecht	Vorsicht Virus!!	Es ist ein virus drauf!! Deswegen gehts auch nicht mehr auf!! Vorsicht nicht installieren!!
Hay Day	gut	Hayday	Ist gut zum beschäftigen
Subway Surfers	gut	geil	coll
Die Simpsons	gut	Geil	Geil
Bike Race Free	gut		Geiles spiel aber macht süchtig
Call Of Duty Heroes	gut	Super spiel	Fetzt
Subway Surfers	gut		Vol geil!!! spiel das stendig !!! apsolut emfehlenswert!!!
Farmville 2	schlecht		Wenn man etwas braucht kostet es zu viel Geld ! Wäre das nicht gebe es die volle Punktzahl
Bike Race Free	gut		Sau gut
Farmville 2	schlecht	Stürzt ab!!	Ich hatte früher nie so ein Problem gehabt aber jetzt kann ich nicht mehr spielen und das nervt langsam..!
Die Simpsons	gut	Es ist wirklich ein cooles Spiel	Ich finde es nur etwas nervig dass einem alles gesagt wird was du machen musst und du nicht einfach drauf los bauen kannst aber wenichstens 4 Sterne
Hay Day	gut		Cooles spiel
Subway Surfers	gut	Subway Surf	Cool *0*
Hay Day	gut		Cool
Die Simpsons	gut		cool
Die Simpsons	schlecht	Schwarzer Bildschirm	Keine Reaktion. Nach dem starten des Spiels nur noch ein schwarzer Bildschirm. Schade
Subway Surfers	gut	Subway	Subway heißt doch ubann
Subway Surfers	gut		Abgefahrn
Die Simpsons	gut	Addet mich als Freund NicoAndBart	Es ist schade dass man immer nur so wenig Donuts hat. Und es gibt so viele Sachen die man nur mit Donuts kaufen kann.
Die Simpsons	gut		Super, das neue Event ist Spitze. Diesmal habt ihr euch selbst übertroffen. Ist richtig witzig und macht Spaß. Weiter so:-))), suche noch active Nachbarn, spiele mehrmals täglich und bin Level 49 Christiane 526 und muennichch861
Angry Birds	schlecht	Werbe-Videos	Nettes Spiel, aber Werbe-Videos gehen nicht in Ordnung als Werbung.....
Bike Race Free	gut		Geiles Game
Call Of Duty Heroes	gut	Cool	Cool
Die Simpsons	schlecht	Schade	Seid den letzten updat ist mein Spielstand gelöscht und ich soll von neu anfangen bitte beheben
Subway Surfers	schlecht		Ich kann nicht die neuste version haben...... sonst 5 sterne
Subway Surfers	gut		Coolo
Temple Run	gut		Einfach suuuuuuuuuuuuuper
Die Simpsons	gut		geilo
Call Of Duty Heroes	gut	Super	Das Spiel ist echt super ist echt weiter zu empfehlen
Hay Day	gut	Also aufgepasst.....	Oke einmal zur beschreibung : hay day ist ein fahrmer spiel das fun macht #-# ich finde es ganz gut aber es ist doof das es keinen farm bearbeitungs modus gibt ansonsten toop!!! Holt es euch~_~ A®no
Subway Surfers	gut	Ilovethegame♡	Das Spiel ist so geil es vertreibt lw bestes Spiel ♥♥
Hay Day	gut	Hammer	Das Spiel macht richtig viel Spaß habe ich keine Probleme alles läuft richtig gut und komme sehr gut klar. Das Spiel ist weiter zu entfehlen habt fünf Sterne bekommen
Hay Day	gut	Best	Cooool wird nie langweilig
Subway Surfers	gut		Sehr gut aber ich finde die Werbung nervt
Tower Defense	gut		Hammer
Die Simpsons	schlecht	Riesige Updates mit ewigen Ladezeiten	Drei große Updates in einer Woche die Volumen fressen ohne Ende und das Spiel stürzt dauernd ab.
Die Simpsons	gut	Zeit	Die wartezeit ist zu lang aber guter
Die Simpsons	gut	Hammer spiel!!! Sucht Gefahr !!!!!	Hallo wir würden uns über neue Nachbarn sehr freuen! ! Zicke82.nk293 und 69Tomtiger69!!!! Danke
Subway Surfers	gut	Der Hammer	Das ist so was von cool ich lösche das nie wieder
Bike Race Free	gut	LOL	Also das game kann man immer zocken halt nichts zum suchteln aber ist halt kein top game aber ok man wuchtelt es schon
Subway Surfers	gut	Macht Fun und ist guter Zeit vertrieb	Einfach nur lustig
Die Simpsons	gut		Das spiel macht Spaß immer was neues
Angry Birds	gut		Geiles Spiel
Bike Race Free	gut		Sehr gutes Spiel
Angry Birds	gut		Cool
Hay Day	gut	Nettes spiel	Das Spiel macht Spaß und is unterhaltsam
Hay Day	schlecht	Schon wieder!	Wieso ,müssen alle Spiele so viel Speicherplatz nehmen? Ich kann es mir nicht holen! Immer wieder ey!!!
Subway Surfers	gut		Macht echt Spaß. Erst recht wenn man die app hackt
Farmville 2	gut		Seit einer woche kann ich nichts mehr kaufen oder verkaufen
Call Of Duty Heroes	gut	Super	Es ist voll cool muss mann aufjeden mal spielen
Farmville 2	schlecht	Gut.macht Spaß.	Aber der support antwortet nicht.blöd!-------man brauch aber kostenlos mehr platz im Marktstand.und es sollte einfacher sein Schlüssel zu sammeln.dauert ja ewig wen man kein echtes geld ausgeben will...dafür stern abzug.
Angry Birds	gut	Werbung, Werbung, Werbung	Weniger Werbung und es gibt 5 Sterne aber so...
Die Simpsons	gut	Läuft wieder	Derzeit mal keine Abstürze. Aber wieso kann man im Krustyland keine Sideshow mehr spielen? Bug, oder einfach gestrichen?
Cut The Rope 2	gut	Das ist super	Es macht süchtig aber man kan auch aufhören
Farmville 2	gut		Ich liebe dieses Spiel!!! Die Events bringen Abwechslung und wird somit nie langweilig
Die Simpsons	schlecht	Es ist nicht mehr zum aushalten!!	Liebe entwickler von EA! Immer wieder ladeprobleme, bugs, performenceprobleme usw.usw.! Ich habe noch nie so ein mit problemen behaftetes spiel gehabt. Das spiel ist super aber die ständigen und immer aufs neue wiederkehrenden probleme nerven mich einfach nur noch. Keine verbindung zum server und ruckelnder spielablauf an oberster stelle. Andere spiele laufen doch auch einwandfrei! Es geht mir nur noch tierisch aufn geist!!! Immer die selbe sch....! Leute ich hab viel geld investiert und bereue es immer meh
Hay Day	gut	Geht nicht mehr	Seit einer Woche komme ich nach der Aktualisierung nicht mehr ins Spiel. Er lädt und lädt. Bitte beheben denn ich finde das Spiel ist toll
Hay Day	gut		Zt
Subway Surfers	gut	Ich kann es nur empfehlen	Super
Bike Race Free	gut	Richtig cool	Mann kann selber lenken und so richtig cool
Farmville 2	schlecht		Event Belohnung gab's nicht. Fertiggestellte essen auch weg. Macht immer weniger Spaß.
Cut The Rope 2	gut	Cool	Ich finde es voll süß ist ein guter zeit vertrieb
Die Simpsons	gut		Super spiel...suche noch einpaar freunde
Cut The Rope 2	gut		Einfach klasse nur manchmal dauerts einbissl ;)
Tower Defense	gut	Immer wieder schön zu spielen	Das Spiel macht für mich als Gelegenheitsspieler immer wieder Spaß und läuft auf meinem Sony Xperia SP auch sehr stabil
Die Simpsons	gut	Hammer geil	Hi... also echt gutes spiel. Am anfang braucht man etwas länger aber wenn man mehr charaktere bekommt wird es schneller und besser. Bin lvl 42. Spiele täglich sucht mich doch... ich suche auch freunde : holfs265241 einfach suchen. .. ich nehme die anfrage an
Die Simpsons	gut		Richtig geiles Spiel muss ich sagen
Subway Surfers	gut	Einfach nur geiiillllll	Geiiiiiiilllll
Hay Day	gut	Fehler	Das ! Für hilfesuchende Freunde spinnt total. Zuerst sind sie da und dann wieder weg. Und manchmal werden sie gar nicht angezeigt.
Farmville 2	gut		Ich spiele das sehr gerne nur jetzt War ein update und seit dem kann ich an dem event nicht mehr mit machen ...steht immer da ich bin offline dabei ist das nicht so...wäre schön wenn das behoben wird ..
Angry Birds	gut		Voll cool
Subway Surfers	gut	Spiel	Coll
Farmville 2	gut		Sehr gut wen mal keine Verbindung geht auch offline
Subway Surfers	gut	Cool 👍	Also ich finde es ziemlich cool. Hab des S4 mini und das spiel hängt manchmal ein bisschen! Bitte beheben 😕👎
Die Simpsons	gut	Tolles spiel	Für jeden fan ein muss
Hay Day	gut	Tolles Spiel	Abwechslungsreich und einfach guter Zeitvertreib
Farmville 2	schlecht		Ich finde es blöd das man keine Tickets erdrehen kann
Die Simpsons	gut	Cool	Alles läuft wieder. .. Danke. .. macht echt fun das Spiel jetzt auch wieder 5 Sterne
Hay Day	gut	gut	Ist Gut, aber die Updates sind sehr groß. Da muss man oft etwas löschen. Macht süchtig aber egal.
Temple Run	gut		Echt coole Spiel
Subway Surfers	gut	Super!!!	Das Spiel macht RIESEN Spaß das einzige Problem ist das mein Handy fast immer hängt aber daran ist warscheinlich mein Handy schuld und des wegen keinen Sternen abzug KLASSE !!! :D
Subway Surfers	gut		Super Das Spiel
Hay Day	gut		Das Spiel ist super bis auf den Punkt,dass die Kosten für Gebäude nicht gut ausbalanciert im Verhältnis zu den Einnahmen sind
Farmville 2	schlecht		Bei mir geht das nicht beim instalieren
Die Simpsons	gut	Cool	Für mich klingt dieses Spiel sehr unterhaltsam deswegen gebe ich 5 Sterne★
Bike Race Free	gut	Cooles Spiel	Macht echt Spaß und is n richtig guter Zeitvertreib!!!
Die Simpsons	gut	Super	Es ist super und macht spass und die Vorgeschichte ist einfach cool
Hay Day	gut	Sehr schade!!	Zuerst mal, ich spiel das Spiel wirklich sehr gern. Aber was jetzt passiert ist, ist sche....! Ich hatte mal über 90 Diamanten. Jeder, der das Spiel kennt, weiss dass das nicht grad einfach ist! Aber als ich vorhin ins Spiel gieng, waren es nur noch 32!!! Und ich habe nichts mit Diamanten gekauft!!! Also mann, was soll das????
Hay Day	gut	Bestes Spiel beste Macher	Supercell macht die besten Spiele !
Subway Surfers	gut	Super	Cooles Spiel
Die Simpsons	gut	JOJO-BRONX	Suche noch neue Freunde JOJO-BRONX
Hay Day	gut		Top Spiel
Subway Surfers	gut	Exzellent	Einfach nur super.
Subway Surfers	gut		Mann kann in 1 Stunde alle Level machen
Farmville 2	schlecht		Ich finde es nicht soo toll , das das spiel immerzu hängen tut. Man dann auch nichts dagegen machen
Die Simpsons	gut		Macht absolut süchtig !!!
Subway Surfers	gut		Super toll :)
Tower Defense	schlecht	Zwangs Registrierung....?	Bestimmt nicht!!!
Subway Surfers	gut	Supper cool	Es macht sehr vuel spaß und es macht süchtig es ist cool dass es sehr oft Upttes gibt ich hoffe ich habs richtig geschrieben 😀😀😀😀😀😀5Sterne
Temple Run	gut		Toll
Farmville 2	schlecht		Man kommt bei Level 3 nich weiter
Subway Surfers	gut	Toll	Laaaagt zwar ein bisschen abet gute Idee
Hay Day	gut	Hayday	Seit kurzem habe ich das Problem, dass wenn ich auf einen Verkaufsstand oder meinen Bahnhof gehe, startet das Spiel immer einen Verbindungsaufbau zu Google Play, was ziemlich nervt, weil ich dadurch gute Angebote verpasse. Bitte um Behebung. Sonst TOP!!!
Hay Day	gut		Macht spas
Subway Surfers	gut	Genial	Das Spiel ist voll cool
Hay Day	gut	Supi	Hay Day ist ein schönes Spiel ohne Werbung!!! In dem Spiel lernt man auch, ein bisschen Geduld. Und Spaß macht es mir immer!!! Der Inhalt ist gut und ihr (Supercell) habt auch die Regel eingehalten dass man immer langsamer levelt. Nicht, dass es schön ist aber ich kenn so viele Spiele da gibts das nicht☺☺
Hay Day	gut		Echt cool
Angry Birds	gut	angry birds	es ist einfach cool
Tower Defense	gut	Sehr gut	Top spiel,nur zu empfehlen!!
Die Simpsons	gut		Moin moin, mir fehlt noch die Aufgabe "die anlegerinnen"... nicki2602
Bike Race Free	gut	Bestes Spiel	Ich finde diese App toll.
Subway Surfers	gut		Ist gut aber nach einer weile wird es Langweilig
Cut The Rope 2	gut		Habe 352 Medaillen und komme nicht weiter - besten Dank! Zur Zeit nicht spielbar! Wenn es repariert ist 5 Sterne...
Die Simpsons	schlecht	Schwarzer Bildschirm	Nachdem ich mein Spiel öffne seh ich nur ein schwarzes Bildschirm... das wars...
Die Simpsons	gut		Springflied simbson
Subway Surfers	gut	Subway Surfers	Ein sseeeeeeeeeehrr geiles Spiel , best run game EVER
Die Simpsons	schlecht	Was ist denn jetzt wieder los	Seit einer halben Stunde komm ich noch mehr ins Spiel,es lädt und lädt!!!!! Und ich komm immer noch nicht ins Spiel,habt ihr zufiel gefeiert,oder was????Bitte endlich beheben!!!!!!
Subway Surfers	gut		Auch wenn es ab und zu legt ist es doch sehr sehr gut
Farmville 2	schlecht	Es war gut,	Bis das Update alles vermasselt hat. Ich mache seit Ca 3-4 Tagen die ganze Zeit die selben Farmereventarbeiten (Gewürz-karottenkuchen, Kupfer etc). Löscht man eine Aufgabe, wird man aus dem Spiel gekickt. Es kommt wieder die selbe. Heute neues Event gestartet, von 3 möglichen Aufgaben habe ich nur 1, die ich abarbeiten könnte, wenn ich schon soweit wäre. Die 2 Aufgaben stehen seit heute morgen auf 0s. Gibt man einen Schlüssel aus, wird man gekickt und Schlüssel weg. Deinstalliert funktioniert nichts mehr.
Hay Day	gut	Super spiel	Hat ein Nischen wenig Lager allgemein sonst aber super👌👍👍✊👏👏👏👏👏
Die Simpsons	gut		Die App läuft auf meinem samsung galaxy s5 super und beweist echtes suchtpotential 👍
Call Of Duty Heroes	schlecht		Beste game
Pocket Soccer	gut		Macht süchtig ;-)
Subway Surfers	schlecht		Bloß nicht weiterempfehlen!!!! Viren sitzen da drauf und häcker
Hay Day	gut	Geht	Eigendlich ganz geil aber es kakt an das es alles so lange dauert
Hay Day	gut		Macht Spaß
Hay Day	gut	Cool	Einfach Geil
Bike Race Free	gut	Geil	Ich liebe das Spiel. Ist wirklich gut. Nur ich hahe das Tournament Update nicht bekommen.
Farmville 2	gut		Tolles Spiel.
Subway Surfers	gut	Der	Det
Die Simpsons	gut		Alles wieder in Ordnung
Die Simpsons	gut	4.4,	Hello, hello suche dringend Nachbarn.... Bitte mein alias : erpl3391
Hay Day	gut		Echt super spiel ich spiele es jeden tag , wenn mir langweilig ist und wenn ich zeit habe ist toll gemacht zum weiterempfehlen
Die Simpsons	gut		Ganz ok
Bike Race Free	gut		Echt geil
Hay Day	gut	Tolles Spiel	Ich spiele jetzt seit etwa 2 Monaten u hatte bisher keinerlei technische Schwierigkeiten. Das Spiel ist sehr fair gegenüber anderen Farm-Spielen die ich ausprobiert habe. Echt Geld braucht man gar nicht investieren, man bekommt genug Kristalle und Deko während des Spielens. Kann es guten Gewissens weiter empfehlen.
Angry Birds	gut		LoL
Die Simpsons	gut		Wann geht es eigentlich mal in Krustyland weiter ??? DA PASSIERT SEIT 1EM JAHR GAR NIX MEHR !!!!
Die Simpsons	schlecht	Echt Doof	Komme seid 5monaten nicht mehr rein. Bitte beheben,dann gibts wieder5*
Subway Surfers	gut	Ganz ok	manchmal hängt es und das nervt
Die Simpsons	gut	♡♡♡♥♥♥	Beschtee♡
Temple Run	gut	Gut	Ich liebe diese APP, würde sie aber nicht für Kinder unter 7 - Jahren empfehlen, weil dort schon manchmal heftige Bilder sind! Aber sonst ist die APP gut
Call Of Duty Heroes	gut	Sau geil	Es gefällt mir sehr ich wurde das Spiel weiterempfelen
Temple Run	schlecht	Doof	Lw Bockt nicht
Hay Day	gut	Super Spiel 😊	Wahnsinnig toll gegen Langeweile und zwischendurch! !!
Bike Race Free	gut		Geiles game
Die Simpsons	gut	Hallo Nachbar	Suche mehr Nachbarn: Neiklon
Hay Day	gut		Ganz gut für zwischendurch... Verbraucht leider viel Internet...
Call Of Duty Heroes	gut	Cool	Einfach cool
Die Simpsons	gut	Super Spiel	Ist doof wenn man bei Level 29 ist und dann fängt das Spiel von vorne an obwohl am Anfang steht Level 29. Bitte beheben. Das ist bei mir schon das vierte mal das dass bei mir abstürzt.
Die Simpsons	gut		Super
Die Simpsons	gut	Lässt sich nicht mehr öffnen	Seit Tagen lässt sich die App nicht mehr öffnen, es zeigt sich nur ein schwarzes Bild. Hatte ich so noch nie zuvor. Kann man das bitte beheben?
Subway Surfers	gut		Cool
Die Simpsons	gut	Danke für das gelungene aktuelle Event. Das weckt wieder die Suchtgefahr	Leider wird der Spielspaß durch häufige Abstürze getrübt SUCHE NACHBARN: tami_phoenix
Die Simpsons	gut	Nachbarn gesucht...	... Puppe02 sucht noch Nachbarn. :-)
Call Of Duty Heroes	gut		Sehr gut
Bike Race Free	gut		Weil die Levels richtig cool sind aber weil man sich mit Facebook anmelden muss deshalb nur ★★★★☆
Die Simpsons	schlecht	neues Update	Da sind die üblichen update-abstürze wieder, war ja wieder mal zeit, wäre langsam mal zeit das zu beheben. Kaum bist im Spiel fliegst schon wieder raus
Subway Surfers	gut	Cooles game	Erfüllt alle Erwartungen
Hay Day	gut	Hay day !!!♡	Coool coool coool ♡♡♡♡♡♡♡♡♥♥♥♥♥♥♥♥♥
Cut The Rope 2	gut	Ganz ok	Es ist gut und macht Spaß, aber die Werbung die nervt mich richtig😀 aber sonst gut
Temple Run	gut	😄	Supiiiiiii 😍 aber wieso klaut der Typ das ding da denn?
Tower Defense	gut	Toll	Ein gutes td
Subway Surfers	gut	LoL	Spaß
Subway Surfers	gut	HahA	Lahm
Call Of Duty Heroes	gut	Top	Mach laune bin sowieso cod zocker :-)
Hay Day	gut		Absolut toll. Hab nix zu bemängeln
Angry Birds	gut	Geiil	Ich spiele das Spiel wirklich jeden Tag im Bus...
Pocket Soccer	gut		Geil
Hay Day	gut	Geilo	Das Spiel macht maga Spaß
Die Simpsons	gut	Addet Mein Account : last-noir	das Halloween Event ist meiner Meinung nach nicht von normalen Spielern nicht zu schaffen ... trotz eines kaufs von einem Sternertor für 100donat, was meiner Meinung nach einfach fiel zu teuer für die lausigen 6 Gegner in 8h ist. Und die tägliche 2-3 pro Tag Sammlung von teilen werde ich auch dieses Mal das Ziel des Spiels nicht schaffen. ..mir ist bewusst das ich es später durch Tüteninhalte kaufen kann (aber auch da nur durch donat Zukäufe) ,finde ich es das es etwas zu schwer gemacht wurden ist . Lg
Die Simpsons	schlecht		HALLO???!!!DAS SPIEL HÄNGT SEIT WOCHEN!!!!ANSTATT EIN SPECIAL NACH DEM ANDEREN ZU BRINGEN,SOLLTET IHR EUCH LIEBER MAL DRUM KÜMMERN,DASS DIESES SPIEL WIEDER LAG-FREI LÄUFT!!!!UNTERIRDISCHE LEISTUNG VON EA!!!!
Subway Surfers	gut	Geil	Cooles spiel
Call Of Duty Heroes	gut	Einfach geil	Man kann so wie in clash of clans spielen - aber geiler
Die Simpsons	gut	Brauche immernoch Nachbarn!	Brauch noch Nachbarn :-) bitte adden mallorca1985
Die Simpsons	gut	Die Simpsons Springfield	Das Spiel ist sehr leicht zu verstehen.Und das Spiel macht viel Spaß.
Farmville 2	schlecht	Tolles spiel aber...	Leider dauert. das laden etwas lange. Alles ist etwas teuer, aber wer Zeit hat spart halt. Suchtgarantie
Temple Run	schlecht		Das ist so langweilig
Temple Run	gut	Coll	Das spiel magt fast yedes kind
Farmville 2	gut		Das Spiel ist richtig Hammer
Subway Surfers	gut	Das game ist ok	Wenn man das Spiel ein Paar mal gespielt hat ist die Luft raus
Temple Run	gut		Jo ganz ok
Bike Race Free	gut		Cool
Subway Surfers	gut	Gut gemacht aber	Das spiel ist cool aber man müsste mehr geld kriegen und mehr hoverboards machen und neue spieler
Call Of Duty Heroes	gut	Mal was neues	Tolles Spiel mit vielen neuen Ideen. Macht extrem viel Spaß.
Subway Surfers	gut		Es macht sehr Spaß
Farmville 2	gut		Super Spiel. Suchtgefahr! Läuft super auf Sony Z 3. Bin Level 60 und es ist langweilig, weil man nichts mehr zu tun hat, keine Quests, nichts. Nur die Probleme die die anderen haben, sind bei mir gar nicht. Es läuft auf dem Handy und auf meinem tab super. Keine Abstürze nichts.
